Optical Goods-Mfrs,64
Food Products Mfrs-Prepared,64
Electrical Equipment & Supplies -D-ealers,64
PRINTERS- BOOK and COMMER- CIAL,64
"Cleaners-sGarments, Curtains & Draperies",64
CORSETIERES,64
OIL BURNERS-SALES and SERVICE,64
Label Manufacturers,64
LIQ UOR AND WINE S-RE TAIL,64
"""Men's Furnishings-Retail (See also Clothing Dealers- Men's & Boys'-Retail)""",64
CONTRAC TORS-CARPENTER,64
ASH AND REFUSE REMOVERS,63
SHOE DEALERS- RETAIL,63
MANUFACTURERS,63
DAY NURSERIES,63
*Assayers & Refiners (See Refiners) Assoclatlons & Clubs- Commercial,63
COMMUNITY CENTERS,63
BUILDINGS-OFFICE AND PUBLIC-Contd,63
Yarns-Mfrs & Wholesale,63
PRINTERS-BOOK and COMMER- CIAL,63
Tourists Agents,63
"ORGANIZATIONS-BUSINESS, PRO- FESSIONAL and CIVIC",63
"""IS' WANTED SPECIFY""",62
Sausage Mfrs,62
Shoe Dealers-Retall,62
F UNERAL DIRECTORS,62
Dry Goods-Wholesale,62
BUCKLE AND CLASP MFRS,62
"""Hardware D'ealers-Retail""",62
"""Clothing Dealers-Womews & Misses'-Retail""",62
- snul l7,62
Pearl Workers,62
Paint-Retail,61
Gift Shops (See also Art Goods),61
ORGANIZATIONS-BENEVOLENT and F RATERNAL,61
"""'.AUTOMOBILE REPAmmc-Contd""",61
"""JEWELERS' SUPPLIES""",61
ood Harold C 334 Westminster R402,61
The Only Factory Authorized Studebaker Sales and Service in Providence,61
Organizations-Miscellaneous,61
Carpenters (See also Contractors-Building uGeneral),61
*Puel Oil,61
CONTRACTORS-PAINTING AND DECORATlNG-CONTD,61
"""Fruit Dealers-Retail\n\nO'T""",61
TAILORS-MERCHANT,61
House Furnishing Goods-Retail,61
OFFICE SUPPLIES AND EQUIPMENT,61
LAWYERS-CONTD BLAIS CUNNINGHAM & CROWE,61
ELECTRONIC EQUIPMENT AND SUPPLIES,60
DESlGN,60
Electrical Equipment & Supplies,60
ACCOUNTANTS-CERTIFIED PUBLIC CONTD,60
Auctioneers,60
ELmI,60
RESTAURANTS-CONTD MISTER STEAK,60
RBTAURANTS-CONTD,60
J ewelers2 Findings,60
"""ORGANIZ ATIONS -LA MR '""",60
ORGANIZATIONS- BENEVOLENT AND FRATERNAL,60
Accountants & Awditors,60
ICE CREAM AND FROZEN DESSERTS-RETAIL,60
J EWELRY MFRS,60
field,59
HOMES AND SANITARIUMS,59
Contractors-Sewer & Drai,59
SALES and SERVICE,59
HOTELS,59
INSURANCE BROKERS,59
SHOE DEALE RS- RE TAIL,59
ACCOUNTANTS-CERTIFIED PUBLIC,59
BROKERS-FOOD PRODUCTS,59
E UIPMENT,59
SHOE SHINERS,59
Bands & Orchestras,59
CLEANERS AN D DYERS,59
FRUIT7-DEALERS-RETAIL,58
Carpenters (See also Contractors-B-uilding -General),58
WHOLES ALE,58
REAL MATE-CONTD,58
LAWYERS (SEE ALSO ATTORNEYS) CONTD,58
PRINTE RS- BOOK and COMMERCIAL,58
CONTRACTORS-HOME IMPROVEMENT,58
11 Louise 93 Eddy R402,58
CONTRAC TORS -E LEC TRICAL,58
"""Valuables Transpo'rted""",58
Carpenters (See also Contractors-Building -Genera1),58
Letter Shops,57
TRANSPORTATION LINES,57
INVESTMENT COUNSEL,57
FUR DEALERS AND FURRIERS,57
Chemicals-Retail & Wholesale,57
Furniture Dealers-Retau.,57
"""VARIETY STOR'""",57
Toilet Articles & Supplies (See also Perfume Mfrs),57
LIQUOR AN D WINES- RETAIL,57
JEWELERS MFG-CONTD DAVID J EWELRY MFG,57
0 Hardware Dealers-Retail,57
PHYSICIAN S AND SURGEONS-M.D.,57
ORGANIZATIONS -BUSINESS cmc AND PROFESSDNAL,57
Accountants-Pnblic,57
Television Equipment-Sales and Service,57
Oruanizations-Lahor,57
Oil Burners-Sales and Service,56
SHIPPERS,56
"N SMI H,",56
"""*GA LVANIZING-HOI' DIPPED""",56
Radio Sets & Supplies,56
CARS,56
Lapidaries,56
"""\'-\'Mortgage Loans",56
"""Clothing Dealers-WomeWs 8; Misses'-Retail""",56
Floors (See also Contractors-Floor,56
COSMETICS,56
Cotton Dealers (See also Brokers-Cotton),56
ADJUSTERS,56
Fruit Dealers-Reztail,56
CON TRACTORS-PLUMBIN G,56
PHY SICIAN S AND SURGEONS-M.D.,56
"""c arpente'rs-Job (See also Contractors-Building -General)""",56
OPTICIANS,56
FUEL OIL-CONTD,56
RENTAL AGENTS,56
FURNITURE DEALERS-RE TAIL,55
CIAL,55
Clothing Dealers-Womews & Missey-Retail,55
Steel & Steel Products-Dealers (See also Iron & Steel Dealers),55
CHURCHES AND SYNAGOGUES-CONTD,55
REAL ESTATE-CONTD PAOLINO J OSEPH R,55
"""Clothing D'ealers-Women's & Misses'--Retail""",55
CHURCHES AND SYNAGOGUFS-CONTD,55
BUSINESS MACHINES,55
*General Contractors,55
Coal Dealers-Wholesale,55
CONTRACTORS- BUILDING-GENERAL,55
"""I'lorists-Retail""",55
chants),55
WHOLESALE,55
Belting Mfrs,54
MEATS -WHOLESALE,54
"JEWE LERS"" FINDINGS",54
BEAUTY SHOPS-C ontd,54
CHURCHES AND SYNAGOGUm-CONTD,54
ARTISTS- COMMERCIAL,54
"""I'lorists--Retail""",54
Caterers (See also Ice Cream Mfrs),54
ENGINEERS-MECHANICAL,54
FISH AND SEA FOOD DEALERS-RETAIL,54
CLOTHING-USED,54
Schools-Parochial,54
LAUNDRIES- SELF SERVE,54
Contractors-Road,54
Elmwood av,54
Jewelery Findings,54
TRUST BUILDING RENTAL OFFICE,54
RECORD SHOPS,54
Sporting Goods-Retail,54
Yarn Dealers-Retail,53
RADIO AND TELEVISION REPAIRING,53
Automobile Body Mfrs,53
Fur Dealers and Furriers,53
"""Quality Paper'l 110 TWEED STREET PAWTUCKET, R. I. Tel. PA wtucket 2-4400""",53
"""' Laundries""",53
Cransto,53
", Automobile Parking",53
Chemical Manufacturers,53
*Attorneys-at-Law,53
Parks & Playgrounds,53
OONTD,53
Carpenters (See also Contractors-Building -General,53
"""Clothing Dealers-Women's & Misses7-Retail""",53
PRINTE RS-BOOK AND COMME RCIAL,53
Insurance Companies-Fire.,53
"""Clothing Dealers-Women's & Mlsses'-Retall""",53
J ewelers-Solderers,53
Opticians-Retail,53
WELDERS AND BRAZERS,53
Cigar Mfrs,53
J ewelers-Retail (See also Watch & Jewelry Re- pairing),52
AUTOMOBILE DEALERS- US- CARS,52
SPORTING GOODS-RETAIL,52
"""ORGANIZATIONS-BUSINI'BS, CIVIC AND PROFESSIONAL-CONTD""",52
J ewelery Findings,52
Loans-Collateral & Salary (See also Brokers-Money; also Pawn Brokers),52
BANKS AND TRUST COMPANIES CONTD,52
PRODUCE COMMISSION MERCHANTS,52
AUTOMOBILE DEALERS-CONTD,52
*Service Stations (See also Automobile Service Stations),52
"""f'Insurance-Liie""",52
Pattern & Model Makers,52
"""Clothing Dealers-Women's & Missesh-Retail""",52
*Intelligence Offices (See Employment Agencies) Interior Decorators,52
COUNSELLING SERVICE,52
""". Clothing Dealers-Women's & Misses-Retail""",52
"Clothing-Women,s--Retail",52
Associations & Clubs-Gommer- cial,52
PHOTOGRAPHERS-CONTD,52
1 Automobile Garages,51
J EWELRY MFRS-CONTD KRAEMER FINDINGS INC,51
"""Cloaking Dealers-Women's &""",51
NS\n\nW at INTERSTATE and LOC,51
J EWELRY-WHOLESALE AND IMPORTING,51
BETTER HOMES AND GARDENS,51
Patent Lawyers,51
J EWELERS,51
PLAT ERS,51
Insurance Gompanies-Pire,51
"""Clothing Dealers-dWomen's & Mlsses'-Retail""",51
W810 TEACHERS- Contd,51
-TUBES,51
INVESTMENT SECURITIES,51
Automobile Body Repairers,51
Confectionery & Ice Gream- Retail (See also Fruit Dealers),51
Drug gists-Retail,51
METAL STAMPING,51
GROCERS-WHOLESALE,51
"""Ladies' Tailors (See also Dressmakers)""",51
Florists-Retall,50
FROZEN FOOD PROCESSORS,50
ORG ANIZA TIONS- BENEVOLENT and FRATERNAL,50
"""Clothing Dealers-Men's & Boys' -Retall""",50
Meats-Wholwale,50
APPRAISERS,50
SIGN PAINTERS and MANUFAC- TURERS,50
*Savings Banks,50
*Assayers & Retinars (See Refiners) Associations & Clubs-Ctnnmer- clal,50
TEXTILE MANUFACTURERS,50
"""CON'I'RAC TORS- CAR PENTER""",50
PAINT-RETAIL,50
Boiler Mfrs,50
Gymnasiums,50
J EWELRY-WHOLESALE,50
LOCKSMITHS,50
"""Clothing-Women's-Retail""",50
MILL SUPPLIES,50
DETECTIVE AGENCIES,50
"""*Assayers & Reiiners (See Reiiners) Associations & C'lubSdcoml""",50
ORGANIZATIONS-WELFARE ANDREIJEF,50
DRE SSMAKE RS,50
RAT ORS,50
CLERGY,49
DRESSHAKE RS,49
EXPRESSING and MOVING (See also Trucking),49
Goniectionery & Ice Cream- Retail (See also Fruit Dealers),49
"""Fruit Dealers-Retail\n\nX1, '""",49
CHURCHE AND SYNAGOGUB-CONTD,49
ACCOUNTANTS,49
AND FRATERNAL,49
ELECTRICAL EQUIPMENT and SUPPLIES -DEALERS,49
Automobile Accessories and Parts-Retail,49
Osteopathic Physicians (D. 0.),49
Blacksmiths (See also Horseshoers),49
SHOE REPAIRERS (See Also Shoe Tinting),49
ORGANIZATIONS- LABOR,49
*Hairdressers (See Beauty Shops) Halls,49
BUSINESS FORMS AND SYSTEMS,49
Caterers,49
ALTERATION SHOPS,48
Investment Securities (See Brokers-Investment),48
"""*Watch Crystal Mfrs (See Jewelers' Supplies) Watch and Jewelry Repairers""",48
BAKED GOODS-REPAIL-CONTD,48
STORE FIXTURES AND FITTINGS,48
Auto Accessories and Parts-,48
optometrists,48
PHYSICAL CULTURE,48
Adjusters,48
Bus and Coach Lines,48
Refrigerator Dealers,48
CEMETERIES,48
BOX MANUFACTURERS,48
Laundriw-Ghinese,48
DIE CUTTERS),48
Ice-Dealers,48
Investment Securities (See also Brokers-Inve-stment),48
State 111 Westminster R1124,48
Clinics,48
Bermrd l 1047 Broad,48
STORM DOORS and WINDOWS,48
REAL ITATE OWNERS AND DEALERS,48
Furniture Dealers-Secondhand,48
GROCERS-WHOL,48
Wool Dealers,48
(MANUFACTURERS OF LADIm,48
PATTERN MAKERS,48
LIQUOR AND WINES REFAIL-CONTD,48
Engravers-Textile,48
CASTINGS-MFRS,48
"""FIDRISTS'-RETAIL""",48
ORGANI ZATIONS- LABOR,48
Florists-Retail,48
Coniectionery & Ice Cream- Retail (See also Fruit Dealers),48
Carpenters (See also Contractors-Building --Genera1),47
"""DRY GOODS -RE'TAIL""",47
Laundriw-Ghlnese,47
RESTAURANT,47
Automobile Dehlers-Passenger Cars,47
"""Associations & Glubs-Gommer- ' cial""",47
Insurance Gompanias-Pire,47
CONTRACTORS -ELECTRICAL,47
GASOLINE STATIONS-CONTD 1,47
chandise),47
Snow,47
Box Mfrs,47
CONTRACTORS-PAINTIN G AND DECORATING-CONTD,47
11 Life Insurance Co 221 Waterma,47
SHOE DEALERS-RE TAIL,47
DRUGGISTS-WHOL,47
Laundries-Seli Service,47
Paper Dvealers-Prlnt & Wrap- pmg,47
Dancing Teachers,47
ICE CREAM MANUFACTURERS,47
"""JEWE LERS' FINDINGS""",47
LIQUOR AND WINES- RETAIL-CONTD DOMINICAN LIQUORS,47
CONTRACTORS-ROOFING,47
"JEWELERS, FINDINGS",47
UNIVERSITY OF RHODE ISLAND,46
Clothingr-Mews-Retail,46
LAUNDRIES -SELF SERVE,46
FURNITURE DEALERS-USED,46
Automobile Parkinq,46
PLASTIC PRODUCTS- MANUFACTURERS,46
"""Insurance Gompaniw-I'ire""",46
CARPENTERS-JOB (See also Cabinet Makers),46
CONTRACTORS- PLASTERING,46
BEAUTY SHOP SUPPLIES,46
BOX MFRS,46
CONTRACTORS-FLOOR SURFACING,46
VARIETY STORE,46
Phone DE xter 1-2618,46
AND SERVICE,46
AUTOMOBILE DEALERS- USED CARS CONTD,46
Motion Picture Theatres,46
RHODE ISLAND,45
TOOL MFRS,45
SILVERSMITHS,45
Glubs-Civic,45
ELECTRICAL EQUIPMEN T and SUPP LIES-DEALE RS,45
Motion Picture Theatres (See also Amusements; also Theatres),45
"""Radio Sets & Supplies-Retail '""",45
Hardware 1Dealers-R-etail,45
Hardware Dealers-Reftail,45
WATCH and JEWELRY REPAIRERS,45
Pence Mfrs,45
RADIO and TELEVISION SETS- SALES and SE RVICE,45
Osteopathic Physicians (D.0.),45
"Butter, Cheese & Eggs-Retail",45
Veterinarians,44
HARDWARE DEALERS -RE TAIL,44
Pump Mfrs,44
Mercantile Agencies,44
*Storage Batteries (See Battery Service Stations) Store Fixtures & Fittings,44
"""CLOTHING-MEN'S-RETAIL""",44
Greeting Cards,44
Welders & Brazers,44
AUTOMOBILE PARKIN G,44
SCHOOLS AND COLLEG-,44
METAL GOODS MFRS,44
SALES AND SERVI CE,44
Radiator Repairers-Automobile,44
"ORGANIZATIONS- BUSINE SS, CIVIC and PROFESSIONAL",44
Carpenters (See also Contractors-Building --Genera1,44
"Cleaners-Garments-, Curtains & Draperies",44
Wood Dealers,44
News Dealers,44
Insurance IGompanles-Lite,44
Physio Therapists,44
Produce Dealers-Whol,44
Insurance Companies-Accident & Health,44
COnfrectionery & Ice Cream- Retail (See also Fruit Dealers),44
PLATERS-CONTD,44
Advertising-Outdoor,43
CONTRACTORS- BUILDING-GENERAL CONTD,43
Wlblliams 1380,43
WATCH. CLOCK and JEWELRY RE PAIRING,43
LAUNDRIES AND DRY CLEANERS,43
SIGN AND CARD WRITERS,43
HARBOUR COURT,43
Produce Dealers-Retail,43
CURTAINS AND DRAPERIES,43
MORRIS E L CO INC,43
"Butter, Cheese & Eggs-Whole- sale",43
Metal Goods-Mirs,43
Watch & Jewelry Repairers (See also Jewelry. Watches &c),43
AUTOMOBILE BODY REPAIRERS CONTD,43
Clothes Pressers & Cleaners,43
DRESS PLAITING AND TUCKING,43
"""Clothing Dealers-Men's & B'oys1 -Retail""",43
Transportation-Bus,43
MEATS -RE TAIL,43
JEWELERS MFG,43
Laundriwchinese,43
Glothlng-Mews-Retail,43
SCHOOLS-PUBLIC.,42
VARIETY STORES-CONTD,42
FIDRISTS-RE TAIL,42
OILS AND LUBRICANTS- DEALERS,42
*Liability Insurance,42
Concrete Block Mfrs,42
*Assayers & Reiiners (See Refiners) Associations & Clubs-Commer- clal,42
"""Clothing Dealers-Men's & Bovs' -Retail""",42
Glass Dealers-Window and Plate,42
CENTS TO ONE DOLLAR,42
DATA PROCESSING,42
FUEL OIL,42
"""Clothing Dealers-Men's & Boys' ' -Retall""",42
SOLDER AND SOLDERING FLUX MFRS,42
TREE SURGE RY,42
AUTOMOBILE GARAGES (See also Automobile Repairing),42
CONTRACTORS ELECTRICAL,42
CONTRACTORS-PLUMBIN G,42
BRYAND COLLEGE OF BUSINESS ADMIN-,42
Optical Goods-Dealers,42
"""CONGDON ST'""",42
Midwives,42
Platers &c),42
mem-Contd,42
STAMPING WORKS AND DIE CUTTERS,41
TRUST COMPANIES,41
Jewelers-Retail (See also Watch & Jewelry Re- pairing),41
MANUFACTURERS REPRESENTATIVES,41
"""' *Hairdressers (See also Beauty Shops) Halls""",41
Interior Decorators,41
BARBER SHOPS-UUNTU,41
Water Supply Companies,41
J ewelers--Retail (See also Watch and J ewelry Repairing),41
INSURANCE-CONTD PAWTUCKEP MUTUAL INSURANCE,41
Spring Mfrs,41
ORGANIZATIONS- BENEVO LENT and FRATERNAL,41
Confectiome-ry & Ice Cream- Retail (See also Fruit Dealers),41
TEXTILE WORKERS UNION A F L-,41
STORAGE,41
INSURANCE CO,41
Laundries-chinese,41
9 Clubs,41
NURSES-CONTD,41
ACCOUNTANTS - PUBLIC *Denotes Certified Public Accoun-,41
JEWELERS-WHOLESALE and IMPORTING (See also Diamonds and Precious Stones),41
BUILDING MATERIALS AND SUPPLIES,41
TELEVISION SETHALES AND SERVICE,41
Auto Garages,41
"Coniectionerv & Ice Cream,- Retail (See also Fruit Dealers)",40
Automobile Accessories & Par -Retall,40
"""Clothing Dealers-Mems & Boys' -Retail""",40
OFFICE SUPP LIES and EQUIPMENT (See also Stationers- Manufacturing; also Wholesale),40
Lumber-Retall,40
Hearing Aids,40
MONUMENTAL WORK,40
Lumber-Wholesale,40
"""J EWE LERS' -FINDINGS""",40
Oils & Lubricants-Dealels,40
"""TRUCKING '""",40
STORM DOORS AND WINDOWS,40
"ORGANIZATIONS-BUSINBS, CIVIC AND PROFESSIONAL-CONTD",40
REAL ESTATE AN D INVESTMENTS,40
"Hardware Dealers-Retail ,",40
Asbestos Goods & Materials,40
BURGLAR AND FIRE ALARM SYSTEMS,40
GLASS DEALERS-WINDOW AND PLATE,40
"""Clothing Dealers-Meds & BoYs' -Rewtai1""",40
Put Dealers & Furriers,40
"""A 111\nHeating Apparatus & Applir 1 ances (See' also Steam & Hot' Waterf Heating Apparatus)""",40
NOVELTIES-MFRS,40
LAUNDRIES4ELF SERVE,40
BOOKING AGENTS,39
ENGINEERS-CIVIL,39
PAIRING,39
0 TOMOBILE REPAIRING- Contd.,39
Shoe Shlners,39
Chemicals-Mfrs,39
JEWELERS7 FINDINGS,39
SCHOOIS AND COLLEGE,39
Cutlery Mfrs,39
Enamelers,39
DAY CARE CENTERS,39
set,39
Cigars and Tobacco-Retail,39
FENCE MANUFACTURERS,39
Electrical Coutractors,39
Gift Shops (See also Art Goods & Bric-a- Brae),39
Cigars & Tobacco-Retall,39
Tire Dealers and Repairing,39
"ORGANIZATIONS-BUSINESS, PROFES-",39
CONTRACTORS-SHEET METAL,39
Insurance Companies-Llfe,39
J melers-Retail,39
SBI-HM,39
AUCTIONEERS,39
PHYSICIANS AND SURGEONS-MJ). CONTD,39
Automobile Accessories & Parts --Retail,39
2555 Smith,39
ORGANIZATIONS- BENEVOLEN T and FRATERNAL,39
Gontractors-Maso,39
Safe Deposit Vaults,39
BAKED GOODS-RETAIL- Contd,39
SIGN PAINTERS AND MFRS,39
*SCHOOL BUSES,39
Rosary (Portuguese) 21 Tra- verse,39
"ORGANIZATIONS BUSINESS, CIVIC AND PROFESSIONAL",38
NURSES- PRACTICAL,38
Clothing Dealers-MeNs & Boyy-Retail,38
PHOTOGRAPHIC DEVELOPING AND PRINTING,38
Publishers,38
PHOTOGRA PHERS,38
FUNERAL DIRECTORS-CONTD,38
Radio and Television Sets-Sales and Service,38
TYPERS,38
INTERIOR DECORATORS AND DESIGNERS,38
SERVICES,38
ORGANIZATIONS- IHSCE LLANE OUS,38
IMPORTING,38
Department Stores-5 cents to,38
TOBACCO-WHOLESALE,38
Automobile Dealers-Passenger Oars,38
Automobile DealersP-Passeng er Cars,38
"""J eweletS' Findings""",38
CONTRACTORS-ELE CTRICAL,38
ESQ,38
Contractors-Concrete,38
CTORS-ELECTRICAL- Contd,38
"Watch & Jewelry Repairers (See also Jewelry, Watches etc)",38
Automobile Accessories & Parts -Retai1,38
Sewing Machine Dealers,38
Insurance Companjw-the,37
INTERIOR DECORATORS,37
chiropodlsts,37
J ewelers8 Findings,37
COCKTAIL LOUNGES,37
"1605, 380 Elmwood av",37
Sign Painters 8; Mrs,37
JEWELERS- RETAIL,37
ASPHALT SHINGLES,37
REPAIRING,37
Automobile Dealels-Passemger Cars,37
Automobile Dealers-Passenger cars,37
Sanitariums,37
DISPLAY FORMS AND FIXTURES,37
HEAT TREATING (STEEL),37
OSTEOPATHIC,37
REAL ESTATE Tels. DExter 6440-0452 and UNion 1004,37
ELECTRONIC EQUIPMENT AN D SUPPLIES,37
Heating Apparatus and Appli- ances,37
INSURANCE INVESTIGATORS,37
Beauty Shop Equipment & Sup- plies,37
AN EOUS,37
SCULPTORS,37
Jewelers-Retail,37
*0rnamental Iro,37
Fish Dealens-Retail,37
NURSES-Contd,37
J ewelersh Findings,37
ORGANIZATIONS-YOUTH,37
MAIN OF 145 West Other Offices,37
AUTOMOBILE ACCESSORIES AND APARTS-RETAIL,37
J ewelers-Retajl,37
INTERIOR DE CORATORS,37
TIRE DEALERS and REPAIRING,37
BEVERAGES,37
Dorrance,36
Insurance Companies-Idfe,36
AND PARTS- RETAIL,36
U PHOISTERERS,36
Douglas av,36
N ewspapers,36
Tobacco-Wholesale,36
ORGANIZATIONS-WELFARE AND RELIEF,36
SANITARIUMS,36
"""*Watch Crystal Min (See also Jewelers' Supplies) Watch & Jewelry Repairers (See also Jewelry, Watches &c)""",36
FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES RI,36
Enamelers ( See also J apanners),36
Delicatessen-Retail (See also Grocers-Retail),36
Insurance Companiw-Liie,36
J ewelers-Retall,36
Automobile Renting,36
Banks and Trust Companies,36
Manufacturers Agents,36
PEST CONTROL,36
LEATHER GOODS-RETAIL,36
Macaroni Manufacturers,36
LANDSCAPE CONTRACTORS,36
Ticket Agencies,36
Furniture Dealers-Used,36
plies-Dealers,36
J ewelers-Retail (See also Watch & Jewelry Re) pairing),36
FRUIT DEALERS-WHOL AND BROKERS,36
J ewelers6 Supplies,36
GROCERIIB AND MEATS RETAIL,36
ELECTRICAL CONTRACTORS,36
GROCER- AND MEATS- RETAIL CONTD,36
COMPUTER SYSTEMS AND EQUIPMENT,35
CHEMICALS-MANUFACTURERS,35
AUTOMOBILE RENTING,35
ACCOUNTANTS-l- CERTIFIED,35
Coniectionerv & Ice Cream- Retail (See also Fruit Dealers),35
PATENT ATTORNEYS,35
Auto Accessories & Parts-Retail,35
Bway,35
BOOKKEEPING SERVICE,35
DANCING SCHOOLS AND TEACHERS,35
*Mortgages,35
SHOPPING CENTERS,35
BROKERS-STOCKS AND BONDS,35
Diamonds & Precious Stones (See also Jewelers),35
STATIONERS-RETAIL,35
Wire Mfrs,35
OPTICIAN S,35
Finance Gds,35
*Surety Bonds,35
Sheet AMetal Workers,35
DOG GROOMING SERVICE,35
JEWELERS SUPPLIES,35
Organizations-Benevolent and Fraternal,35
Insurance Companies-Life,35
Land Gompanles (See also Real Estate) .,35
Osteopathic Physician (D0),35
Automobile Dealers-Used Oars,35
AUTHORS AND COMPOSERS-CONTD,35
FINANCE COMPANIES-CONTD,35
"*Watch Crystal Mfrs (See J ewelers Supplies) Watch & Jewelry Repairers (See also Jewelry, Watches &c)",35
AT LAW,35
ARC HITEC TS,35
PUBLICATIONS,35
(See also Furniture Repairers),35
OPTOMETRISTS-CONTD,35
COVE RAGE,35
Stationers-Mfg (See Loose Leaf Systems & Devices-Mfg) Stationers-Retail (See also Booksellers),35
"*Watch lcrystal Mfrs (See J ewelers, Supplies) Watch & Jewelry Repairers (See also Jewelry, Watches &c)",35
LIQUOR AND WINES RETAIL- Contd,35
LOANS -MORTGAGE,35
TELEPHONE ANSWERING SERVICE,35
ELECTRICAL EQUIPMENT and SUPPLIES-DEALERS,34
Screw Mfrs,34
CHURCHES-Contd,34
FISH and SEA FOOD DEALERS- RETAIL,34
Photographers-Commercial,34
Iron & Steel Work,34
Photographic Apparatus & Sup- plies,34
Banks & Trust Companies,34
"""Chiropodis'ts""",34
JEWELRY MFRS-CONTD EDWARDS INDUSTRIES,34
COURTHOUSE LAW PLAZA,34
Foundries,34
FURNITURE-USED,34
COAL DEALERS-RETAIL,34
OIL BURNERS-SALES AND SERVICE,34
CREATIONS LTD INC,34
"""GROCERII'E AND MEATS- RETAIL CONTD""",34
"""Men's Pnrnlshlngs-Retall (See also Clothing Dealers- Men's & Boys'-Retail)""",34
*Builders (See also Carpenters),34
Clairvoyants,34
Laboratories,34
PHOTOGRAPHERS- COMMERCIAL,34
WAREHOUSES- MERCHANDISE,34
Pin anoe Companies,34
Building Wreckers,34
CABINETMAKERS,34
Paper Dealers-Print and Whol,34
AND WHOLESALE,34
Detective Agencies,34
Cigars & Tobacco-Wholesale,34
"""Mews Furnishings-Retall (See also Clothing Dealers- Men's & Boys'-Retail)""",34
Food Products Mirs-Prepared,34
ENGINEERS- CONSULTING,34
Newspapers,34
MILK DEALERS,34
SCHOOLS and COLLEGES,34
CORP,34
PARTS -RE TAIL,34
Mews Purnishings-Retail,34
Floors (See also Contractors-Floor Surfacing),34
*Manicures (See Beauty Shops) Manufacturers Agents,34
GLASS DEALERS-WINDOW and PLATE,34
POSITION,34
Insurance Companies-Lite,34
Roofing Materials & Supplies,34
MEATS-R ETAIL,34
JEWELERS-RETAIL (See also Watch and Jewelry Repairers),33
*Insurance-Pire,33
Automobile Dealers-Passenger * Cars,33
*0namental Iron Work,33
MASSAGE,33
ORGANIZATIONS- COMMUNITY SOCIAL SERVICES,33
Automobile Dealers-Used 0m,33
"""FINANCE COMPANII'B-CONTD""",33
ORGANIZATIONS BUSINESS. CIVIC AND PROFESSIONAL-CONTD,33
Diamonds and Precious Stones (See also Jewelers),33
Liquor Dealers-Wholesale,33
179 Academy av,33
ConfectionerY-Retail,33
N oveltles-Mfrs,33
ARTISTS -COMMERCIAL,33
AUTOMOBILE RENTING AND LEASING,33
TRUCKING (See also Expressing and Moving),33
REPAIR SHOPS,33
MEN7S FURNISHINGS-RETAIL,33
Lithographers,33
finance Companies,33
Curtains and Draperies,33
INVESTMENT SECURITIES- DEALERS,33
"""Men4s Purnishings-Retail (See also Clothing Dealers- Men4s & Boys'-Retail)""",33
"""Chiropodists '""",33
ORGANIZATIONS-MISCELLA- N EOUS,33
BAKED GOODS -RE TAIL,33
FUELOIL,33
Hat Manufacturers (See also Cap Mfrs),33
BUILDING MATERIALS and SUPPLIES,33
GRAPHIC ARTS,33
Radio Sets & Supplies-Whole- sale,33
Wall Paper Dealers-Retall,33
Chemicals-Whol,33
Sign Painters and Mfrs,33
FURNISHED ROOMS-CONTD,33
Business Machines,33
CONTRACTORS-ROOFING and SIDIN G,33
INVESTMENT BANKERS (See also Brokers-Stocks and Bonds),33
pairing),33
CO,33
VESTMINSTER ST RM 1608,32
CONFECTIONERY-RE TAIL,32
*Embalmers,32
Entertainment Bureaus,32
INSURANCE ADJUSTORS,32
Hardware Mfrs,32
versity av,32
"ORGANIZATIONS-BUSINESS, CIVIC AND PROFESSIONAL-CONTD",32
ORGANIZATIONS-VETE RANS,32
AND VETERANS,32
"""SCHOOIS AN D COLLEGl'B-CONTD""",32
ORGANIZATIONS -PATRIOTIC AND VETERANS,32
Gig ars & Tobacco-Retail,32
MUSEUMS,32
CONTRACTORS- BUILDlNG-GENERAL,32
LA UNDRIES,32
Music Dealers-Sheet,32
Chain Mfrs,32
*Attomeys-at-Law,32
Carpenters (See also Contractors-Bui1ding -General),32
"""Mars I'urnlshlngs-Retail (See also Clothing Dealers- Men's & Boys'-Retail)""",32
